,IC1931,IC1932,ACM1B,AC740NEW,UC7650,CA2050CYB,IC1003BK,CVL1084,ACM62B,CA2016WB,CA3602,AC208K12,CA1001WBML,AC967,AC968,IC1003BR,CA3810,CA2002,AC6008,CA2011WB,IS4000,CA2014WB,IC1940,AC960,AC104,AC204,PS2350,IMC7RD,IMC7BK,AC201,ACM7000,AC63B,ACM7002,AC401,ACM7003,CAMP44,AC400MV,AC404,ACM51B,ACM940,AC8002,AC851B,AC8003,CA3610,CA3908,AC100B,ACM90B,CA3614,CA2988,AC8000,CA3001RB,PS2500,IC1930,CA3550RB,AC840,ACM7000K12,CVL1064RB,CA2012RB,CA3488,CA3050,CA3350,AC202B,ACM70B,ACM60B,CA2022,CA3090,PS2370,MRMS3203,AC200B,CA2027,MRMS3204,CA2026,CA3001WB,AC850,CA2014RB,MRMS3201,MRMS3307,MRMS3306,ACM500RB,CA1001WB,MRMS3305,MRMS3448,CVL1065B,CA2880,CA3092BT,MRMS3304,UC7450,IC900,MRMS3206,HE200RB,MRMS3209,ACM6004
2/1/2016,0,0,7.66,0,0,35.4,0,2708.75,1.9,175.15,1944,0,0,0,0,0,833,0,8.8,28.26,0,579.15,0,0,246.05,29632.05,0,0,0,100.24,195.1,185,350.56,21.2,54.25,19.48,0,165.67,11.72,852.5,303.6,1520,0,38.85,910,383.25,292.77,0,278.2,0,407.35,0,0,365,124.95,0,4.65,17,0,0,115.8,8.93,79.2,0,0,91.01,0,0,19.8,0,0,180,31.2,976.94,637.5,0,0,0,3138.15,0,0,25,0,709.41,0,0,0,0,0,7.8,0,0
2/2/2016,0,0,6.32,0,0,8.85,0,0,60.8,182.25,0,0,0,0,0,0,49,0,0,288.1,0,314.6,0,1062,51.95,258.6,39.95,0,0,211.47,389.4,0,2821.3,21.2,0,0,266.4,361.17,16.27,852.5,0,0,1044.9,0,140,0,939.12,0,0,77.35,373.45,0,0,0,53.55,0,46.5,0,0,0,0,0,4457.2,0,0,193.5,0,0,0,0,0,-154.68,2277.6,2024,167.14,0,0,0,-129.4,0,0,0,31.7,75.2,0,0,0,0,0,32.91,0,0
2/3/2016,0,0,0,0,0,0,0,220,0,93.95,108,0,0,0,0,0,0,0,0,0,0,78.65,0,0,478.8,26339.6,0,0,0,186.16,321.6,0,359.62,21.2,0,0,86.4,0,0,0,0,0,928.8,0,0,0,0,0,13.91,15.47,220.35,0,0,73,-17.85,0,0,8.5,0,0,0,0,70.6,0,0,3375.5,0,0,69.3,0,0,162,15.6,1056,95.38,0,0,20,2320,27,0,25,475.5,306.02,0,0,0,0,0,187.2,0,0
2/4/2016,0,0,56.25,0,0,0,0,467.5,2.67,385.85,765.04,0,0,0,0,0,0,0,0,0,0,42.9,0,0,0,652.05,0,0,0,14.32,6.7,0,75.12,479.33,0,0,223.2,11.5,17.16,480.5,0,0,135.45,0,140,0,2669.28,0,0,0,67.8,0,0,36.5,25.11,0,181.35,136,0,0,0,17.86,16.29,0,0,94.74,0,0,247.5,0,0,-90,199.88,1320,1618.46,0,0,0,26556.75,0,0,75,22.19,0,0,0,0,0,0,7.8,0,0
2/5/2016,0,0,0,0,0,8.85,0,1100,0,812.75,792,0,0,0,0,0,0,0,35.2,114.1,0,121.55,0,0,6.65,17331.65,0,0,0,0,134,149.85,178,298.2,0,0,0,11.5,55.32,0,0,0,0,0,0,0,1519.53,0,13.91,0,50.85,0,0,160.84,17.85,0,139.5,8.5,0,0,0,0,110,0,0,180.74,0,0,247.5,0,0,345.96,15.6,1100,71.46,0,0,0,0,0,0,0,0,166.92,0,0,0,123.42,0,2246.4,0,0
2/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/2016,0,0,4.5,0,0,0,0,110,0,281.9,194.22,0,0,0,0,0,0,0,149.6,93.5,0,636.35,30,70.8,79.8,11084.85,0,0,0,5056.29,0,0,962.26,233.2,0,0,0,-172.5,10.18,0,0,19,0,0,350,288.35,563.64,50,1154.53,0,0,0,0,233.42,0,0,18.6,136,0,0,0,0,3.07,0,0,1650.98,0,0,24.75,0,0,54,15.6,742.28,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.86
2/9/2016,0,0,2.25,0,0,0,0,13.75,66.25,60.96,144,0,0,0,0,0,0,0,0,26.8,0,193.05,0,354,0,9015.2,159.8,0,0,422.44,213.8,0,623,10.6,75.95,19.14,0,0,5.68,0,0,760,0,0,70,7.3,0,34.88,13.91,0,47.3,0,0,109.5,17.85,0,99.49,8.5,0,0,0,0,4.4,0,0,102.98,0,0,0,0,0,43.11,1560,22,71.36,0,0,360,2804.95,0,0,0,0,38.8,0,25,0,0,0,184.96,0,0
2/10/2016,0,0,0,0,0,0,0,165,771.4,446.35,72,0,0,0,0,0,0,0,0,184.5,0,58.51,0,0,13.3,932.6,0,0,0,78.76,26.8,0,147.58,0,0,0,0,11.5,18,155,506,1900,0,0,280,0,0,0,347.75,0,0,0,0,0,267.75,0,93,1317.5,0,0,0,17.72,0,0,0,193.5,0,0,990,0,0,144,93.6,66,105.36,0,0,0,297.25,0,0,0,6.34,13.91,0,25,0,0,0,263.36,0,0
2/11/2016,0,0,26.48,0,0,0,0,27.5,13.3,309.11,273.78,0,0,0,0,0,294,0,0,0,0,64.35,0,0,0,273.7,0,0,0,0,0,0,0,0,10.85,0,0,240.6,41.8,0,0,0,0,0,210,0,0,0,0,0,50.85,0,0,182.5,71.4,0,35.26,85,0,0,0,0,224.4,0,0,172,0,0,198,0,0,306,0,237.38,8.5,0,0,0,454.95,0,0,0,0,13.91,0,0,0,0,0,0,0,0
2/12/2016,0,0,5.39,0,0,0,0,27.5,9.5,207.71,2202.66,0,0,0,0,0,147,0,0,13.4,0,1043.9,0,0,0,1291.45,0,0,0,14.32,0,0,0,212,10.85,0,0,816.5,4.5,15.5,0,0,0,0,0,0,1081.5,0,13.91,0,0,0,0,766.5,696.15,0,0,8.5,0,0,0,0,13.2,0,0,145.98,0,0,247.5,0,0,25.11,436.8,0,28.86,0,0,0,224.75,200.85,0,0,0,778.96,0,25,0,0,0,7.8,0,0
2/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2016,0,0,0,0,0,0,0,137.5,3800,16.95,0,0,0,0,0,0,98,0,0,80.4,0,1129.7,0,1770,0,579.6,0,0,0,7.16,33.5,0,0,10.6,0,0,0,1184.5,0,0,0,0,0,0,0,0,0,0,0,0,33.9,0,0,219,17.85,0,9.3,25.5,0,0,0,0,6611,0,0,21.5,0,0,-356.4,0,0,0,15.6,22,0,0,0,0,0,96,0,0,3.17,55.64,0,0,0,41.14,0,7.8,0,0
2/16/2016,0,0,5.39,0,0,0,0,0,64.5,629.23,482.22,0,0,0,0,0,49,0,0,268,0,50.05,0,0,0,1224.07,0,0,0,-35.8,207.55,0,469.84,0,21.7,0,0,1193.58,6.27,108.5,113.85,0,0,0,0,237.25,2112.42,0,0,0,115.1,0,0,211.34,42.75,0,4.65,8.5,0,0,0,17.72,359.48,0,0,0,0,0,0,0,0,111.33,327.6,1474,119,0,0,0,14768.25,0,0,0,0,69.55,0,0,0,0,0,7.8,0,0
2/17/2016,0,0,33.75,0,0,0,0,0,585.9,100.21,288,0,0,0,0,0,0,0,0,67,0,7.15,0,1770,0,1505.35,0,0,0,224.79,56.1,0,198.72,0,0,0,0,11.5,34.99,0,0,114,0,0,0,0,10988.25,34.88,27.82,0,64.25,0,0,0,17.85,0,34.39,93.5,0,0,0,35.44,0,0,0,86,0,0,9.9,0,0,18,-15.6,461.45,34,0,0,0,7337,489.6,0,0,0,58.2,0,0,0,82.28,0,140.4,0,0
2/18/2016,0,0,0,0,0,0,0,0,1396.5,1716.41,726.66,0,0,0,0,0,343,0,528,60.3,0,286,0,0,508.03,8.05,0,0,0,4439.2,2680,0,0,2650,0,0,86.4,4627.54,37.5,3286,0,0,0,38.85,0,0,1575,0,3978.26,0,210.1,0,0,146,4801.65,0,153.45,17,0,0,0,0,6027,0,0,0,0,0,297,0,0,0,3135.6,11359.59,2407.58,0,0,0,7583.5,0,0,0,0,4270.37,0,0,0,0,0,1204.08,0,798
2/19/2016,0,0,3.11,0,0,0,0,0,0,624.45,72,0,0,0,0,0,49,0,0,20.1,0,264.55,0,885,0,0,0,0,0,472.56,0,0,0,-10.6,0,0,252,11.5,0,15.5,164.45,0,0,0,0,0,1312.5,69,13.91,75.9,250.18,0,0,251.85,1327.68,0,237.15,8.5,0,78,0,0,0,0,0,59.34,0,0,148.5,0,0,0,421.2,660,2354.5,0,0,0,10.01,22.85,0,0,3.17,55.64,0,0,0,20.57,0,1177.8,0,0
2/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2016,0,0,6.75,0,0,0,0,13.75,5.7,225.7,121.68,0,0,0,0,0,147,0,0,275.65,0,307.45,0,885,0,244.56,0,0,0,64.44,541.4,0,8.9,-59.57,10.85,0,0,31.74,80.7,64.17,151.8,0,0,0,0,0,525,0,41.73,0,50.85,0,0,109.5,392.7,0,51.81,25.5,0,0,0,0,67.4,0,0,29.67,0,0,0,0,0,0,1060.8,971.96,416.5,0,0,0,34169.25,19.2,0,0,22.19,125.19,0,0,0,0,0,93.6,0,0
2/23/2016,0,0,2.25,0,0,8.85,0,343.75,3988.1,816.25,792,0,0,0,0,0,0,0,0,268,0,162.74,60,17.7,6.65,16141.38,79.9,0,0,14.32,20.1,0,2838.2,69.12,0,0,21.6,0,258,0,0,0,0,0,0,0,0,0,0,0,-16.95,0,0,511,142.8,0,9.3,25.5,0,0,0,0,110,0,0,688,0,0,519.75,0,0,0,1544.4,1108.36,17,0,0,0,717.75,0,0,0,6.34,55.64,0,0,0,20.57,0,0,0,0
2/24/2016,0,0,112.5,0,0,0,0,0,0,11345.2,409.68,0,0,0,0,0,0,0,0,9.25,0,221.65,0,389.4,0,194.33,39.95,0,0,0,59.65,0,814.52,10.6,0,0,7.2,11.5,37.5,0,0,38323,0,0,0,182.5,1050,0,0,0,114.58,0,0,-73,53.55,0,0,8.5,0,0,0,8.76,0,0,0,193.5,0,0,0,0,0,0,2277.6,22,1643.73,0,0,0,486.78,49.35,0,0,22.19,180.83,0,0,0,20.57,0,0,0,0
2/25/2016,0,0,6.75,0,0,0,0,151.25,1.9,1346.3,1332,0,0,0,0,0,49,0,0,92.5,0,128.7,0,1062,66.5,0,0,0,0,214.8,33.5,37,0,0,0,0,0,7026.5,9.57,0,0,171,0,271.95,70,3.65,525,0,0,0,430.19,0,0,73,71.4,0,317.46,8.5,0,0,0,192.72,7700,0,0,1204,0,0,272.25,0,0,0,0,0,178.5,0,0,0,14130.25,0,0,0,0,617.33,0,0,0,0,0,107.6,0,0
2/26/2016,0,0,51.75,0,0,0,0,41.25,11.4,39.55,468,0,0,0,0,0,0,0,0,79.75,0,257.4,0,2655,31.66,2374.75,0,0,0,0,20.1,0,0,0,0,0,14.4,23,2.07,0,0,0,0,38.85,140,109.5,0,0,69.55,0,16.95,0,0,73,0,0,27.9,8.5,0,0,0,17.52,136.4,0,0,21.5,0,0,0,0,0,0,93.6,132,11.73,0,0,0,1450,0,0,0,31.7,52.31,0,0,0,0,0,187.2,0,103.74
2/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2016,0,0,76.5,0,242,0,0,440,0,138.95,156.96,0,0,0,0,0,66.64,0,8.8,6.7,0,622.05,180,17.7,0,4187.15,0,0,0,250.6,33.5,0,0,25.02,661.85,0,7.2,11.5,75,0,75.9,0,0,0,70,0,189,0,13.91,0,152.55,0,0,36.5,306.33,0,34.22,110.5,0,0,0,0,0,0,0,115.24,0,0,0,0,0,0,0,851.84,3446.24,0,0,0,345.1,19.2,0,0,0,0,0,25,0,0,0,0,0,0
3/1/2016,0,0,24.75,0,0,0,0,27.5,665,371.82,36,0,0,0,0,0,49,0,0,13.4,0,21.45,0,531,0,367.1,0,0,0,21.48,984.9,0,0,0,65.1,0,0,0,4.5,0,0,0,0,0,70,0,338.31,0,41.73,0,0,0,0,36.5,0,0,23.25,17,0,0,0,0,2972.2,0,0,21.5,0,0,0,0,0,24.48,842.4,660,136,0,0,0,885.95,1737.6,0,0,0,32.83,0,0,0,0,0,0,0,55.86
3/2/2016,0,0,40.5,0,0,0,0,82.5,0,186.45,360,0,0,0,0,0,49,0,-8.8,0,0,271.7,0,0,0,43.8,0,0,0,537,3463.9,0,0,0,0,0,0,0,34.5,0,0,19,0,0,140,0,0,0,41.73,374,16.95,0,0,0,42.13,0,452.72,51,0,0,0,8647.45,0,0,0,1161,0,0,4.95,0,0,-48.96,2277.6,792,215.22,0,0,0,0,9.6,0,50,31.7,0,0,0,0,0,0,0,0,1606.85
3/3/2016,0,0,22.76,0,0,0,0,41.25,761.9,460.66,144,0,0,0,774,0,98,0,0,268.32,0,228.8,0,265.5,0,547.4,0,0,0,365.16,160.8,0,60.05,10.6,0,0,0,50.01,4.5,0,126.5,38,0,0,0,0,31.5,0,973.7,484,0,0,0,36.5,24.08,0,113.22,391,0,0,0,317.5,-2.2,0,0,115,0,0,495,0,0,0,31.2,264,1683,0,0,0,14793.4,0,0,250,0,46.58,0,0,0,41.14,0,0,0,64.62
3/4/2016,0,0,0,0,0,0,0,3712.5,0,70.29,180,0,0,0,0,0,0,0,0,0,0,1129.7,0,0,66.5,16165.16,0,0,0,42.96,670,0,192.16,0,0,0,720,0,136.68,20.91,0,76,0,0,70,0,2105.25,0,13.91,2860,0,0,0,73,71.4,0,102.3,85,0,0,0,32670.75,4400,0,0,856.5,0,0,306.9,0,0,0,842.4,0,93.5,0,0,240,460.3,249.6,0,250,19.02,0,0,0,0,0,0,240.16,0,1070.1
3/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2016,0,0,15.08,0,0,8.85,0,137.5,497.88,33.9,1116,0,0,0,0,0,0,0,132,134.32,0,993.85,0,0,6.65,1062.6,39.95,0,0,38.3,134,0,48.04,24.9,0,0,849.6,11.5,185.02,0,0,0,0,0,210,109.5,0,0,3046.29,1265,148.25,0,0,328.5,119.56,0,15.57,8.5,0,0,0,7633.01,2295.04,0,0,236.5,0,0,4.95,0,0,0,31.2,147.36,1074.38,0,0,0,208.06,9.6,0,0,28.53,27.82,0,0,0,0,0,720.48,0,478.8
3/8/2016,0,0,21.07,0,0,0,0,357.5,0,356.17,456.4,0,0,0,1548,0,0,0,0,0,0,14.3,0,0,0,1932,0,0,0,42.96,0,0,0,0,0,0,72,11.5,24.12,0,25.3,0,0,0,1330,0,456.95,33.48,0,0,50.85,0,0,146,17.85,0,65.1,238,0,0,0,342.9,387.2,0,0,21.5,109.9,0,74.25,0,0,0,0,2530,161.64,0,0,0,1392,460.8,0,750,31.7,125.19,0,0,0,0,0,0,0,111.72
3/9/2016,0,0,42.75,0,0,0,0,275,0,228.36,84.2,0,0,6772.65,0,0,49,0,8.8,80.73,0,328.9,0,1557.6,0,2109.1,0,0,0,9.59,3546.57,37,11.92,368.47,0,0,1454.4,0,0,0,50.6,0,483.75,0,0,744.6,0,0,0,14.73,0,0,0,182.5,89.25,0,4.65,8.5,0,0,0,192.65,687.38,0,0,172,0,0,4.95,86,25,0,15.6,66,65.26,0,0,0,79.75,0,0,0,0,2782,0,0,0,0,0,1193.4,20,10.69
3/10/2016,0,0,2.25,0,0,0,0,467.5,0,1454.08,1260,0,0,0,0,0,-49,0,0,0,0,150.15,0,991.2,266,1771,0,0,0,486.88,1125.6,0,11.92,0,0,0,50.4,34.5,8.04,0,316.25,0,0,0,0,0,168.72,0,13.91,0,68.1,0,0,73,131,0,80.63,187,0,0,0,76.2,0,0,0,193.5,0,0,0,0,0,0,0,22,2456.5,0,0,300,1500.75,0,0,0,0,18.63,0,0,0,0,0,0,0,0
3/11/2016,0,0,0,0,0,0,0,41.25,1318.6,566.65,180,0,0,0,0,0,0,0,0,0,0,42.9,0,0,0,8.05,0,0,0,0,0,0,11.92,0,651,0,0,69.2,32.01,0,0,0,0,0,70,7.3,0,0,0,440,67.8,0,0,109.5,53.55,0,17.11,8.5,0,0,0,0,602.8,0,0,0,0,0,0,0,0,0,218.4,1100,102.28,0,0,0,4119.04,192,0,0,31.7,0,0,0,0,0,0,0,0,0
3/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2016,0,0,116.27,0,22,0,0,13.75,114,218.54,264.2,0,0,0,0,0,0,0,0,6.7,0,2173.6,0,0,6.65,5280.8,39.95,0,0,7.16,73.7,3.7,834.4,1379.85,0,18.37,14.4,920.1,11.55,0,0,380,0,0,0,3.65,4200,0,0,0,0,0,0,194.87,0,0,27.9,8.5,0,0,0,127,2424.4,0,0,215,0,0,0,0,0,0,15.6,44,436.38,0,200,0,1297.75,9.6,0,250,95.1,13.91,0,0,0,0,0,7.8,0,798
3/15/2016,0,0,0.76,0,0,0,0,41.25,0,348.6,972,0,0,0,0,0,0,0,0,335,0,150.15,0,53.1,239.4,0,0,0,0,367.72,522.6,0,0,424,21.7,0,14.4,11.5,487.5,0,0,0,232.2,0,0,0,794.53,0,13.91,0,39.65,0,0,474.5,17.85,0,133.36,8.5,0,0,0,0,1104.4,0,0,21.5,0,0,0,0,0,0,2340,0,532.76,0,0,0,449.5,1152,0,150,0,0,0,0,0,0,0,569.4,0,0
3/16/2016,0,0,124.51,0,0,35.4,0,13.75,7220,137.52,1488.2,0,0,0,0,0,49,0,0,0,0,85.8,0,885,0,3255.56,0,0,0,7.16,26.8,0,0,342.79,0,0,0,46,99.51,0,0,380,0,0,0,0,262.5,0,13.91,0,101.7,0,0,121.87,17.85,0,12.46,144.5,0,0,0,0,3515,0,0,136.29,0,0,0,0,0,0,0,0,119,0,20,0,870,0,0,0,0,32.54,0,0,0,0,0,117,0,0
3/17/2016,0,0,3.01,0,0,8.85,0,0,1.9,101.92,180,0,0,0,0,0,0,0,0,26.91,0,28.6,0,371.7,0,483,0,0,0,0,100.5,0,0,0,119.35,0,-14.4,11.5,0.51,0,0,0,0,0,1750,0,0,0,0,0,124.4,0,0,292,17.85,0,116.25,0,0,0,0,0,301.6,0,0,523.29,0,0,0,0,0,-18,0,0,192.76,0,0,0,435,0,0,0,0,166.92,0,0,0,0,0,0,0,0
3/18/2016,0,0,3.01,0,0,0,0,1402.5,49.4,312.67,168.4,0,0,0,38.7,0,0,0,0,0,0,205.26,0,1062,0,96.88,0,0,0,0,8.97,220.15,0,0,130.2,0,0,123.2,0,0,0,0,0,38.85,0,0,530.25,0,0,0,84.75,0,0,48.87,17.85,0,49.66,688.5,0,0,0,508,0,0,0,79.08,0,0,24.75,0,0,0,1669.2,132,17,0,0,0,159.5,-3.25,0,0,63.4,13.91,0,0,0,0,0,7.8,0,0
3/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2016,0,0,6.75,0,0,0,0,96.25,22.8,551.57,12.2,0,0,0,0,0,0,0,96.8,160.8,0,99.64,0,0,8.72,2618.76,0,0,0,14.32,-67.8,3.7,-17.8,954,21.7,0,0,60.36,40.5,0,12.65,0,0,0,0,0,5393.05,0,83.46,0,84.75,0,0,143.67,0,0,21.5,0,0,0,0,0,0,0,0,162.55,0,0,4.95,0,0,0,0,0,9916.65,0,0,0,760.8,0,0,0,6.34,96.48,0,0,0,0,0,204.6,0,0
3/22/2016,0,0,11.8,0,0,0,0,82.5,0,67.8,180,0,0,13.85,0,0,98,0,0,8.79,0,400.4,0,531,0,8.05,0,0,0,21.48,15.49,0,0,0,21.7,0,0,0,0,0,0,0,0,0,140,0,3150,0,792.87,0,237.3,0,0,36.5,0,0,4.65,0,0,0,0,167.08,363,0,0,77.92,0,0,0,0,0,0,2340,0,408,0,0,0,2324.05,0,0,0,0,445.12,0,0,0,0,0,0,0,159.6
3/23/2016,0,0,0,0,0,8.85,0,96.25,0,320.94,47.23,0,0,138.5,5031,0,0,0,52.8,53.6,0,0,0,35.4,0,0,0,0,0,18.78,0,0,0,0,10.85,0,0,0,0,0,215.05,190,599.85,0,-70,18.25,68.9,0,125.19,0,84.75,0,0,0,17.85,0,0,0,0,0,0,0,0,0,0,1195.92,0,0,0,0,0,0,15.6,3300,334.15,0,0,0,9.51,0,0,100,0,59.98,0,0,0,0,0,0,0,2282.28
3/24/2016,0,0,0,0,0,0,0,27.5,2091.9,469.97,587.23,0,0,0,0,0,0,0,8.8,134,0,114.4,0,0,99.75,0,0,0,0,3601.48,17.58,0,0,0,21.7,0,1440,15.09,9.85,0,0,0,0,0,140,0,0,0,2782,0,0,0,0,0,201.92,0,6.1,595,0,0,0,83.3,1100,0,0,236.5,0,0,0,21.5,0,0,0,1078,102,0,0,200,0,0,0,0,0,2118.66,0,0,0,0,0,585,0,909.72
3/25/2016,0,0,2.95,0,0,0,0,13.75,571.9,169.5,252,0,0,0,0,0,49,0,0,0,0,178.75,0,0,113.36,2213.75,0,0,0,50.12,0,357.05,0,0,0,0,0,11.5,0,0,0,0,0,0,70,0,5.25,0,0,0,220.35,0,0,0,17.85,0,9.3,68,0,0,0,0,0,0,0,43,0,0,0,0,0,0,15.6,616,102,0,0,0,0,0,0,0,76.08,46.07,0,0,0,0,0,0,0,0
3/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2016,0,0,35.15,0,0,70.8,0,82.5,228,231.49,587.66,0,0,0,0,0,49,0,0,234.5,0,1222.65,0,867.3,0,0,39.95,0,0,3494.08,8.87,0,0,21.2,0,0,0,0,150,108.5,379.5,38,0,0,140,-7.3,10.5,0,319.93,0,84.75,0,0,48.33,17.85,0,23.07,93.5,0,0,0,285.75,8648.2,0,0,121.44,0,0,4.95,0,0,0,0,0,110.5,0,0,0,0,0,0,125,0,695.5,0,0,0,20.57,0,0,0,0
3/29/2016,0,0,19.4,0,0,0,0,123.75,102.6,628.82,1008,0,0,0,0,0,49,0,0,33.5,0,0,0,0,0,257.6,0,0,0,76.04,716.9,0,275.9,0,0,0,0,11.5,33.83,0,0,0,0,0,0,-7.3,347.5,0,0,0,16.95,0,0,0,53.55,0,0,8.5,0,0,0,40.16,0,0,0,43,0,0,29.7,86,0,0,15.6,22,42.5,0,100,0,0,0,0,125,6.34,1919.58,0,0,0,0,0,936,0,0
